STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,SNWD,TAVG,TMAX,TMIN,TOBS
US1NYQN0033,"HOWARD BEACH 0.4 NNW, NY US",40662099,-73841345,2.1,20.11.2023,0.00,,,,,
US1NYQN0033,"HOWARD BEACH 0.4 NNW, NY US",40662099,-73841345,2.1,21.11.2023,0.00,,,,,
US1NYQN0033,"HOWARD BEACH 0.4 NNW, NY US",40662099,-73841345,2.1,22.11.2023,1.43,,,,,
US1NYQN0033,"HOWARD BEACH 0.4 NNW, NY US",40662099,-73841345,2.1,23.11.2023,0.00,,,,,
US1NYQN0033,"HOWARD BEACH 0.4 NNW, NY US",40662099,-73841345,2.1,24.11.2023,0.00,,,,,
US1NYQN0033,"HOWARD BEACH 0.4 NNW, NY US",40662099,-73841345,2.1,25.11.2023,0.00,,,,,
US1NYQN0033,"HOWARD BEACH 0.4 NNW, NY US",40662099,-73841345,2.1,26.11.2023,0.00,,,,,
US1NYQN0033,"HOWARD BEACH 0.4 NNW, NY US",40662099,-73841345,2.1,27.11.2023,0.54,,,,,
US1NYQN0033,"HOWARD BEACH 0.4 NNW, NY US",40662099,-73841345,2.1,28.11.2023,0.00,,,,,
US1NYQN0033,"HOWARD BEACH 0.4 NNW, NY US",40662099,-73841345,2.1,29.11.2023,0.00,0.0,,,,
US1NYQN0033,"HOWARD BEACH 0.4 NNW, NY US",40662099,-73841345,2.1,30.11.2023,0.00,,,,,
US1NYQN0033,"HOWARD BEACH 0.4 NNW, NY US",40662099,-73841345,2.1,01.12.2023,0.00,,,,,
US1NYQN0033,"HOWARD BEACH 0.4 NNW, NY US",40662099,-73841345,2.1,02.12.2023,,,,,,
US1NYQN0033,"HOWARD BEACH 0.4 NNW, NY US",40662099,-73841345,2.1,03.12.2023,0.20,,,,,
US1NYQN0033,"HOWARD BEACH 0.4 NNW, NY US",40662099,-73841345,2.1,04.12.2023,0.59,,,,,
US1NYQN0033,"HOWARD BEACH 0.4 NNW, NY US",40662099,-73841345,2.1,05.12.2023,0.00,,,,,
US1NYQN0033,"HOWARD BEACH 0.4 NNW, NY US",40662099,-73841345,2.1,06.12.2023,0.00,,,,,
US1NYQN0033,"HOWARD BEACH 0.4 NNW, NY US",40662099,-73841345,2.1,07.12.2023,0.00,,,,,
US1NYQN0033,"HOWARD BEACH 0.4 NNW, NY US",40662099,-73841345,2.1,08.12.2023,0.00,,,,,
US1NYQN0033,"HOWARD BEACH 0.4 NNW, NY US",40662099,-73841345,2.1,09.12.2023,0.00,,,,,
US1NYQN0033,"HOWARD BEACH 0.4 NNW, NY US",40662099,-73841345,2.1,10.12.2023,0.00,,,,,
US1NYQN0033,"HOWARD BEACH 0.4 NNW, NY US",40662099,-73841345,2.1,11.12.2023,2.50,,,,,
US1NYQN0033,"HOWARD BEACH 0.4 NNW, NY US",40662099,-73841345,2.1,12.12.2023,0.04,,,,,
US1NYQN0033,"HOWARD BEACH 0.4 NNW, NY US",40662099,-73841345,2.1,13.12.2023,0.00,,,,,
US1NYQN0033,"HOWARD BEACH 0.4 NNW, NY US",40662099,-73841345,2.1,14.12.2023,0.00,,,,,
US1NYQN0033,"HOWARD BEACH 0.4 NNW, NY US",40662099,-73841345,2.1,15.12.2023,0.00,,,,,
US1NYQN0033,"HOWARD BEACH 0.4 NNW, NY US",40662099,-73841345,2.1,16.12.2023,0.00,,,,,
US1NYQN0033,"HOWARD BEACH 0.4 NNW, NY US",40662099,-73841345,2.1,17.12.2023,0.00,,,,,
US1NYQN0033,"HOWARD BEACH 0.4 NNW, NY US",40662099,-73841345,2.1,18.12.2023,1.69,,,,,
US1NYQN0033,"HOWARD BEACH 0.4 NNW, NY US",40662099,-73841345,2.1,19.12.2023,0.55,,,,,
US1NYQN0033,"HOWARD BEACH 0.4 NNW, NY US",40662099,-73841345,2.1,20.12.2023,0.00,,,,,
US1NYQN0033,"HOWARD BEACH 0.4 NNW, NY US",40662099,-73841345,2.1,21.12.2023,0.00,,,,,
US1NYQN0033,"HOWARD BEACH 0.4 NNW, NY US",40662099,-73841345,2.1,22.12.2023,0.00,,,,,
US1NYQN0033,"HOWARD BEACH 0.4 NNW, NY US",40662099,-73841345,2.1,23.12.2023,0.00,,,,,
US1NYQN0033,"HOWARD BEACH 0.4 NNW, NY US",40662099,-73841345,2.1,24.12.2023,0.02,,,,,
US1NYQN0033,"HOWARD BEACH 0.4 NNW, NY US",40662099,-73841345,2.1,25.12.2023,0.00,,,,,
US1NYQN0033,"HOWARD BEACH 0.4 NNW, NY US",40662099,-73841345,2.1,26.12.2023,0.00,,,,,
US1NYQN0033,"HOWARD BEACH 0.4 NNW, NY US",40662099,-73841345,2.1,27.12.2023,0.00,,,,,
US1NYQN0033,"HOWARD BEACH 0.4 NNW, NY US",40662099,-73841345,2.1,28.12.2023,1.91,,,,,
US1NYQN0033,"HOWARD BEACH 0.4 NNW, NY US",40662099,-73841345,2.1,29.12.2023,0.07,,,,,
US1NYQN0033,"HOWARD BEACH 0.4 NNW, NY US",40662099,-73841345,2.1,30.12.2023,0.00,,,,,
US1NYQN0033,"HOWARD BEACH 0.4 NNW, NY US",40662099,-73841345,2.1,31.12.2023,0.00,,,,,
US1NYQN0033,"HOWARD BEACH 0.4 NNW, NY US",40662099,-73841345,2.1,01.1.2024,0.00,,,,,
US1NYQN0033,"HOWARD BEACH 0.4 NNW, NY US",40662099,-73841345,2.1,02.1.2024,0.00,,,,,
US1NYQN0033,"HOWARD BEACH 0.4 NNW, NY US",40662099,-73841345,2.1,03.1.2024,0.00,,,,,
US1NYQN0033,"HOWARD BEACH 0.4 NNW, NY US",40662099,-73841345,2.1,04.1.2024,0.00,,,,,
US1NYQN0033,"HOWARD BEACH 0.4 NNW, NY US",40662099,-73841345,2.1,05.1.2024,0.00,,,,,
US1NYQN0033,"HOWARD BEACH 0.4 NNW, NY US",40662099,-73841345,2.1,06.1.2024,0.00,,,,,
US1NYQN0033,"HOWARD BEACH 0.4 NNW, NY US",40662099,-73841345,2.1,07.1.2024,0.72,,,,,
US1NYQN0033,"HOWARD BEACH 0.4 NNW, NY US",40662099,-73841345,2.1,08.1.2024,0.23,,,,,
US1NYQN0033,"HOWARD BEACH 0.4 NNW, NY US",40662099,-73841345,2.1,09.1.2024,0.00,,,,,
US1NYQN0033,"HOWARD BEACH 0.4 NNW, NY US",40662099,-73841345,2.1,10.1.2024,2.39,,,,,
US1NYQN0033,"HOWARD BEACH 0.4 NNW, NY US",40662099,-73841345,2.1,11.1.2024,0.00,,,,,
US1NYQN0033,"HOWARD BEACH 0.4 NNW, NY US",40662099,-73841345,2.1,12.1.2024,0.00,,,,,
US1NYQN0033,"HOWARD BEACH 0.4 NNW, NY US",40662099,-73841345,2.1,13.1.2024,1.18,,,,,
US1NYQN0033,"HOWARD BEACH 0.4 NNW, NY US",40662099,-73841345,2.1,14.1.2024,0.00,,,,,
US1NYQN0033,"HOWARD BEACH 0.4 NNW, NY US",40662099,-73841345,2.1,15.1.2024,0.00,,,,,
US1NYQN0033,"HOWARD BEACH 0.4 NNW, NY US",40662099,-73841345,2.1,16.1.2024,0.19,2.0,,,,
US1NYQN0033,"HOWARD BEACH 0.4 NNW, NY US",40662099,-73841345,2.1,17.1.2024,0.21,,,,,
US1NYQN0033,"HOWARD BEACH 0.4 NNW, NY US",40662099,-73841345,2.1,18.1.2024,0.00,,,,,
US1NYQN0033,"HOWARD BEACH 0.4 NNW, NY US",40662099,-73841345,2.1,19.1.2024,0.00,,,,,
US1NYQN0033,"HOWARD BEACH 0.4 NNW, NY US",40662099,-73841345,2.1,20.1.2024,0.13,,,,,
US1NYQN0033,"HOWARD BEACH 0.4 NNW, NY US",40662099,-73841345,2.1,21.1.2024,0.00,,,,,
US1NYQN0033,"HOWARD BEACH 0.4 NNW, NY US",40662099,-73841345,2.1,22.1.2024,0.00,,,,,
US1NYQN0033,"HOWARD BEACH 0.4 NNW, NY US",40662099,-73841345,2.1,23.1.2024,0.00,,,,,
US1NYQN0033,"HOWARD BEACH 0.4 NNW, NY US",40662099,-73841345,2.1,24.1.2024,0.03,,,,,
US1NYQN0033,"HOWARD BEACH 0.4 NNW, NY US",40662099,-73841345,2.1,25.1.2024,0.26,,,,,
US1NYQN0033,"HOWARD BEACH 0.4 NNW, NY US",40662099,-73841345,2.1,26.1.2024,0.31,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,01.1.2023,0.00,0.0,,55,49,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,02.1.2023,0.02,0.0,,56,49,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,03.1.2023,0.42,0.0,,58,47,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,04.1.2023,0.02,0.0,,66,49,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,05.1.2023,0.01,0.0,,50,44,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,06.1.2023,0.27,0.0,,49,39,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,07.1.2023,0.00,0.0,,45,37,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,08.1.2023,0.00,0.0,,41,33,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,09.1.2023,0.01,0.0,,44,37,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,10.1.2023,0.00,0.0,,41,38,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,11.1.2023,0.00,0.0,,39,35,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,12.1.2023,0.30,0.0,,55,37,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,13.1.2023,0.09,0.0,,57,38,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,14.1.2023,0.00,0.0,,38,31,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,15.1.2023,0.00,0.0,,41,30,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,16.1.2023,0.00,0.0,,48,28,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,17.1.2023,0.00,0.0,,47,35,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,18.1.2023,0.05,0.0,,53,42,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,19.1.2023,0.87,0.0,,44,40,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,20.1.2023,0.00,0.0,,49,40,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,21.1.2023,0.00,0.0,,42,37,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,22.1.2023,0.51,0.0,,42,36,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,23.1.2023,0.41,0.0,,39,36,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,24.1.2023,0.00,0.0,,46,35,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,25.1.2023,0.90,0.0,,54,35,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,26.1.2023,0.44,0.0,,57,41,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,27.1.2023,0.00,0.0,,44,35,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,28.1.2023,0.00,0.0,,52,36,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,29.1.2023,0.00,0.0,,53,42,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,30.1.2023,0.00,0.0,,55,43,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,31.1.2023,0.06,0.0,,50,31,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,01.2.2023,0.02,0.0,,38,26,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,02.2.2023,0.00,0.0,,40,29,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,03.2.2023,0.00,0.0,,35,11,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,04.2.2023,0.00,0.0,,27,3,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,05.2.2023,0.00,0.0,,49,27,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,06.2.2023,0.00,0.0,,52,34,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,07.2.2023,0.02,0.0,,43,30,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,08.2.2023,0.00,0.0,,53,39,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,09.2.2023,0.00,0.0,,55,42,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,10.2.2023,0.00,0.0,,61,45,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,11.2.2023,0.00,0.0,,46,36,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,12.2.2023,0.01,0.0,,48,38,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,13.2.2023,0.00,0.0,,57,41,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,14.2.2023,0.00,0.0,,54,40,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,15.2.2023,0.00,0.0,,67,47,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,16.2.2023,0.07,0.0,,70,56,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,17.2.2023,0.18,0.0,,61,32,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,18.2.2023,0.00,0.0,,43,27,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,19.2.2023,0.00,0.0,,50,37,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,20.2.2023,0.00,0.0,,61,47,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,21.2.2023,0.27,0.0,,50,37,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,22.2.2023,0.14,0.0,,44,37,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,23.2.2023,0.02,0.0,,44,38,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,24.2.2023,0.00,0.0,,45,25,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,25.2.2023,0.00,0.0,,33,23,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,26.2.2023,0.00,0.0,,50,30,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,27.2.2023,0.21,0.0,,46,33,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,28.2.2023,0.34,2.0,,38,32,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,01.3.2023,0.00,1.2,,44,33,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,02.3.2023,0.00,0.0,,54,39,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,03.3.2023,0.15,0.0,,47,37,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,04.3.2023,0.99,0.0,,45,38,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,05.3.2023,0.00,0.0,,53,38,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,06.3.2023,0.00,0.0,,52,40,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,07.3.2023,0.06,0.0,,47,33,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,08.3.2023,0.00,0.0,,48,31,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,09.3.2023,0.00,0.0,,51,33,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,10.3.2023,0.36,0.0,,46,35,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,11.3.2023,0.40,0.0,,45,35,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,12.3.2023,0.00,0.0,,48,34,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,13.3.2023,0.67,0.0,,45,38,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,14.3.2023,0.13,0.0,,38,33,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,15.3.2023,0.00,0.0,,45,34,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,16.3.2023,0.00,0.0,,59,34,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,17.3.2023,0.00,0.0,,60,47,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,18.3.2023,0.02,0.0,,56,40,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,19.3.2023,0.00,0.0,,40,29,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,20.3.2023,0.00,0.0,,51,31,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,21.3.2023,0.00,0.0,,63,40,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,22.3.2023,0.00,0.0,,62,48,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,23.3.2023,0.09,0.0,,60,48,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,24.3.2023,0.00,0.0,,55,44,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,25.3.2023,0.15,0.0,,47,42,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,26.3.2023,0.00,0.0,,63,44,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,27.3.2023,0.29,0.0,,62,43,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,28.3.2023,0.00,0.0,,52,42,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,29.3.2023,0.00,0.0,,55,39,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,30.3.2023,0.01,0.0,,46,31,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,31.3.2023,0.00,0.0,,57,38,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,01.4.2023,0.38,0.0,,72,51,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,02.4.2023,0.00,0.0,,51,40,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,03.4.2023,0.00,0.0,,59,39,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,04.4.2023,0.00,0.0,,73,48,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,05.4.2023,0.00,0.0,,57,46,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,06.4.2023,0.00,0.0,,80,47,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,07.4.2023,0.00,0.0,,60,42,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,08.4.2023,0.00,0.0,,54,37,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,09.4.2023,0.00,0.0,,57,40,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,10.4.2023,0.00,0.0,,68,42,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,11.4.2023,0.00,0.0,,75,51,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,12.4.2023,0.00,0.0,,84,64,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,13.4.2023,0.00,0.0,,90,67,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,14.4.2023,0.00,0.0,,91,70,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,15.4.2023,0.02,0.0,,75,59,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,16.4.2023,0.00,0.0,,71,57,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,17.4.2023,0.00,0.0,,68,53,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,18.4.2023,0.00,0.0,,57,45,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,19.4.2023,0.00,0.0,,64,45,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,20.4.2023,0.00,0.0,,66,45,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,21.4.2023,0.00,0.0,,71,51,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,22.4.2023,0.68,0.0,,67,51,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,23.4.2023,1.51,0.0,,69,50,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,24.4.2023,0.00,0.0,,62,44,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,25.4.2023,0.00,0.0,,60,46,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,26.4.2023,0.00,0.0,,60,46,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,27.4.2023,0.00,0.0,,57,49,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,28.4.2023,0.33,0.0,,56,47,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,29.4.2023,2.46,0.0,,53,47,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,30.4.2023,2.32,0.0,,60,50,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,01.5.2023,0.09,0.0,,61,49,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,02.5.2023,0.25,0.0,,56,44,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,03.5.2023,0.00,0.0,,57,47,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,04.5.2023,0.05,0.0,,55,48,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,05.5.2023,0.00,0.0,,66,48,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,06.5.2023,0.00,0.0,,73,48,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,07.5.2023,0.02,0.0,,78,54,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,08.5.2023,0.00,0.0,,77,58,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,09.5.2023,0.00,0.0,,71,54,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,10.5.2023,0.00,0.0,,73,50,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,11.5.2023,0.00,0.0,,80,57,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,12.5.2023,0.00,0.0,,87,65,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,13.5.2023,0.00,0.0,,82,66,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,14.5.2023,0.00,0.0,,74,59,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,15.5.2023,0.00,0.0,,74,52,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,16.5.2023,0.00,0.0,,79,58,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,17.5.2023,0.00,0.0,,69,50,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,18.5.2023,0.00,0.0,,61,43,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,19.5.2023,0.00,0.0,,70,52,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,20.5.2023,0.77,0.0,,65,57,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,21.5.2023,0.02,0.0,,70,55,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,22.5.2023,0.00,0.0,,75,57,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,23.5.2023,0.00,0.0,,70,54,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,24.5.2023,0.08,0.0,,77,53,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,25.5.2023,0.00,0.0,,68,50,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,26.5.2023,0.00,0.0,,72,53,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,27.5.2023,0.00,0.0,,78,56,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,28.5.2023,0.00,0.0,,79,59,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,29.5.2023,0.00,0.0,,79,59,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,30.5.2023,0.00,0.0,,72,55,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,31.5.2023,0.00,0.0,,77,51,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,01.6.2023,0.00,0.0,,87,59,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,02.6.2023,0.24,0.0,,91,66,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,03.6.2023,0.00,0.0,,69,54,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,04.6.2023,0.00,0.0,,69,49,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,05.6.2023,0.00,0.0,,76,56,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,06.6.2023,0.00,0.0,,79,60,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,07.6.2023,0.00,0.0,,69,57,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,08.6.2023,0.00,0.0,,72,55,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,09.6.2023,0.00,0.0,,72,58,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,10.6.2023,0.00,0.0,,78,58,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,11.6.2023,0.01,0.0,,82,64,
USW00094728,"NY CITY CENTRAL PARK, NY US",4077898,-7396925,42.7,12.6.2023,0.30,0.0,,78,66,
